what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1306789203832
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1306789203832
started,bundle,org.tigris.subversion.subclipse.ui,1.6.17,"org.tigris.subversion.subclipse.ui",1306789203848
started,bundle,com.python.pydev.analysis,1.6.5.2011020317,"com.python.pydev.analysis",1306789203859
started,bundle,org.python.pydev,1.6.5.2011020317,"org.python.pydev",1306789203859
started,bundle,org.python.pydev.core,1.6.5.2011020317,"org.python.pydev.core",1306789203895
started,bundle,org.python.pydev.red_core,1.6.5.2011020317,"org.python.pydev.red_core",1306789203935
started,bundle,com.google.gdt.eclipse.designer,2.2.0.r36x201102111505,"com.google.gdt.eclipse.designer",1306789203949
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.2.0.r36x201102111505,"com.google.gdt.eclipse.designer.UiBinder",1306789203950
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1306789203951
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1306789203952
started,bundle,org.eclipse.wb.core,0.9.0.r36x201102111430,"org.eclipse.wb.core",1306789203966
started,bundle,org.eclipse.wb.core.lib,0.9.0.r36x201102111430,"org.eclipse.wb.core.lib",1306789203983
started,bundle,org.eclipse.wb.core.xml,0.9.0.r36x201102111443,"org.eclipse.wb.core.xml",1306789203983
os,sysinfo,,,"win32",1306789203989
arch,sysinfo,,,"x86",1306789203989
ws,sysinfo,,,"win32",1306789203989
locale,sysinfo,,,"en_CA",1306789203989
processors,sysinfo,,,"2",1306789203989
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1306789203989
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1306789203989
java.specification.name,sysinfo,,,"Java Platform API Specification",1306789203989
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1306789203989
java.specification.version,sysinfo,,,"1.6",1306789203989
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1306789203989
java.version,sysinfo,,,"1.6.0_22",1306789203989
java.vm.info,sysinfo,,,"mixed mode",1306789203989
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1306789203990
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1306789203990
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1306789203990
java.vm.specification.version,sysinfo,,,"1.0",1306789203990
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1306789203990
java.vm.version,sysinfo,,,"17.1-b03",1306789203990
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789242105
activated,view,org.python.pydev,1.6.5.2011020317,"org.python.pydev.navigator.view",1306789243467
activated,view,org.python.pydev,1.6.5.2011020317,"org.python.pydev.navigator.view",1306789243483
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1306789243505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789252576
error,log,,,"Invalid preference page path: CSS Files",1306789277962
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1306789278368
started,bundle,org.python.pydev.parser,1.6.5.2011020317,"org.python.pydev.parser",1306789312627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789491478
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789493224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789495085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789501609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789664483
started,bundle,org.python.pydev.debug,1.6.5.2011020317,"org.python.pydev.debug",1306789665603
started,bundle,org.python.pydev.jython,1.6.5.2011020317,"org.python.pydev.jython",1306789683542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789684139
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789684172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789690544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789690637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789690651
started,bundle,com.python.pydev,1.6.5.2011020317,"com.python.pydev",1306789709066
started,bundle,com.python.pydev.refactoring,1.6.5.2011020317,"com.python.pydev.refactoring",1306789709180
started,bundle,org.python.pydev.django,1.6.5.2011020317,"org.python.pydev.django",1306789709345
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1306789709410
started,bundle,org.python.pydev.refactoring,1.6.5.2011020317,"org.python.pydev.refactoring",1306789709511
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1306789709532
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1306789709535
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1306789709701
started,bundle,com.python.pydev.codecompletion,1.6.5.2011020317,"com.python.pydev.codecompletion",1306789710888
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1306789711337
opened,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1306789711383
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1306789711605
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789712493
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789724419
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789737678
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789742758
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789767950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789782544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789784806
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789785883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789786563
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789787600
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789798029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789811776
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789814985
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789815674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789816318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789817057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789823528
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789824467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789825187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789826190
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789828574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789830057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789830745
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789832738
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789833113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789833659
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789845725
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789857174
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789861027
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789862056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789918052
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789922829
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789923953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789926848
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789931300
activated,view,org.python.pydev,1.6.5.2011020317,"org.python.pydev.navigator.view",1306789933216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789938377
opened,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1306789943328
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1306789943382
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789943424
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1306789945919
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789951305
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789951867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789952579
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789980701
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306789999486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790017113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790033879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790044708
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790046053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790057008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790066891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790101824
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1306790107882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790134476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790139388
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1306790145742
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1306790147296
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1306790149135
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1306790149612
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1306790150378
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1306790172539
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1306790225682
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1306790332279
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790333418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790368947
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1306790372284
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790373918
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790406036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790408149
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790410811
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790420705
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790424634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790425885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790495254
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790498020
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790597563
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1306790602716
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790603485
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790609048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790617940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790628296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1306790632834
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790633473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790637103
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1306790638223
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790654297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790654941
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790655501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790685411
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790750667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790752339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790756144
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790758123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790758552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790763758
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790766738
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790774584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790777605
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790780553
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1306790815546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790842011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790846289
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1306790847036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790850263
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790858926
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1306790860266
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1306790863971
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1306790907413
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790911271
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790912141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790912619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790916215
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1306790932831
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1306790939231
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1306790945807
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306790993075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791098611
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791100008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791107795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791108834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791112773
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791118829
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791128901
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791130922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791131401
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1306791140245
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1306791143157
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791144157
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791150897
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791153677
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1306791154350
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1306791154990
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1306791155001
started,bundle,com.google.gdt.eclipse.core,2.2.0.v201102111811,"com.google.gdt.eclipse.core",1306791155009
started,bundle,com.google.gdt.eclipse.platform.shared,2.2.0.v201102111811,"com.google.gdt.eclipse.platform.shared",1306791155023
started,bundle,com.google.gdt.eclipse.platform.e36,2.2.0.v201102111811,"com.google.gdt.eclipse.platform.e36",1306791155023
